3.767535070140280329e+00 1.133874519094913574e-02
3.777555110220440771e+00 1.114815970803860988e-02
3.787575150300601212e+00 1.096067613790915017e-02
3.797595190380761210e+00 1.077624626979885314e-02
3.807615230460921651e+00 1.059482259002688873e-02
3.817635270541082093e+00 1.041635827315825873e-02
3.827655310621242535e+00 1.024080717324894058e-02
3.837675350701402532e+00 1.006812381517182761e-02
3.847695390781562974e+00 9.898263386023191737e-03
3.857715430861723416e+00 9.731181726610185420e-03
3.867735470941883413e+00 9.566835323019244261e-03
3.877755511022043855e+00 9.405181298265327672e-03
3.887775551102204297e+00 9.246177404022271756e-03
3.897795591182364738e+00 9.089782012434032346e-03
3.907815631262524736e+00 8.935954108006769619e-03
3.917835671342685178e+00 8.784653279581821142e-03
3.927855711422845619e+00 8.635839712389360365e-03
3.937875751503006061e+00 8.489474180182622620e-03
3.947895791583166059e+00 8.345518037452507795e-03
3.957915831663326500e+00 8.203933211722545804e-03
3.967935871743486942e+00 8.064682195923780772e-03
3.977955911823646939e+00 7.927728040849535765e-03
3.987975951903807381e+00 7.793034347689778776e-03
3.997995991983967823e+00 7.660565260644736085e-03
4.008016032064127820e+00 7.530285459617598598e-03
4.018036072144288262e+00 7.402160152985918715e-03
4.028056112224448704e+00 7.276155070451532057e-03
4.038076152304609145e+00 7.152236455968355271e-03
4.048096192384769587e+00 7.030371060748163980e-03
4.058116232464930029e+00 6.910526136343564212e-03
4.068136272545089582e+00 6.792669427808026295e-03
4.078156312625250024e+00 6.676769166932514619e-03
4.088176352705410466e+00 6.562794065558330732e-03
4.098196392785570907e+00 6.450713308965693588e-03
4.108216432865731349e+00 6.340496549337678797e-03
4.118236472945891791e+00 6.232113899299057160e-03
4.128256513026052232e+00 6.125535925529629160e-03
4.138276553106212674e+00 6.020733642451514198e-03
4.148296593186372228e+00 5.917678505989938317e-03
4.158316633266532669e+00 5.816342407407075477e-03
4.168336673346693111e+00 5.716697667208493067e-03
4.178356713426853553e+00 5.618717029121563303e-03
4.188376753507013994e+00 5.522373654145469254e-03
4.198396793587174436e+00 5.427641114672264282e-03
4.208416833667334878e+00 5.334493388678349969e-03
4.218436873747494431e+00 5.242904853986066378e-03
4.228456913827654873e+00 5.152850282594655627e-03
4.238476953907815314e+00 5.064304835080213688e-03
4.248496993987975756e+00 4.977244055063942581e-03
4.258517034068136198e+00 4.891643863748332613e-03
4.268537074148296639e+00 4.807480554520534785e-03
4.278557114228457081e+00 4.724730787622517456e-03
4.288577154308616635e+00 4.643371584887427857e-03
4.298597194388777076e+00 4.563380324541471515e-03
4.308617234468937518e+00 4.484734736070913191e-03
4.318637274549097960e+00 4.407412895153589583e-03
4.328657314629258401e+00 4.331393218654206942e-03
4.338677354709418843e+00 4.256654459683121769e-03
4.348697394789579285e+00 4.183175702717793591e-03
4.358717434869739726e+00 4.110936358786516920e-03
4.368737474949899280e+00 4.039916160713676041e-03
4.378757515030059722e+00 3.970095158426126258e-03
4.388777555110220163e+00 3.901453714320041524e-03
4.398797595190380605e+00 3.833972498687587046e-03
4.408817635270541047e+00 3.767632485202981451e-03
4.418837675350701488e+00 3.702414946467218627e-03
4.428857715430861930e+00 3.638301449611066728e-03
4.438877755511021483e+00 3.575273851955501712e-03
4.448897795591181925e+00 3.513314296729281357e-03
4.458917835671342367e+00 3.452405208842868750e-03
4.468937875751502808e+00 3.392529290718236841e-03
4.478957915831663250e+00 3.333669518173988568e-03
4.488977955911823692e+00 3.275809136365125541e-03
4.498997995991984133e+00 3.218931655777007746e-03
4.509018036072143687e+00 3.163020848272910142e-03
4.519038076152304129e+00 3.108060743194476609e-03
4.529058116232464570e+00 3.054035623514755968e-03
4.539078156312625012e+00 3.000930022043014726e-03
4.549098196392785454e+00 2.948728717680906310e-03
4.559118236472945895e+00 2.897416731729405247e-03
4.569138276553106337e+00 2.846979324245922562e-03
4.579158316633266779e+00 2.797401990451075463e-03
4.589178356713426332e+00 2.748670457184579190e-03
4.599198396793586774e+00 2.700770679409631760e-03
4.609218436873747216e+00 2.653688836765386548e-03
4.619238476953907657e+00 2.607411330166807106e-03
4.629258517034068099e+00 2.561924778451480072e-03
4.639278557114228541e+00 2.517216015072831509e-03
4.649298597194388982e+00 2.473272084839136901e-03
4.659318637274548536e+00 2.430080240697930598e-03
4.669338677354708977e+00 2.387627940565125156e-03
4.679358717434869419e+00 2.345902844198485392e-03
4.689378757515029861e+00 2.304892810114798386e-03
4.699398797595190302e+00 2.264585892550304447e-03
4.709418837675350744e+00 2.224970338463838713e-03
4.719438877755511186e+00 2.186034584582191142e-03
4.729458917835670739e+00 2.147767254487187045e-03
4.739478957915831181e+00 2.110157155743939538e-03
4.749498997995991623e+00 2.073193277069863231e-03
4.759519038076152064e+00 2.036864785543851530e-03
4.769539078156312506e+00 2.001161023855215111e-03
4.779559118236472948e+00 1.966071507591818628e-03
4.789579158316633389e+00 1.931585922567030352e-03
4.799599198396793831e+00 1.897694122184876700e-03
4.809619238476953385e+00 1.864386124843067736e-03
4.819639278557113826e+00 1.831652111373295805e-03
4.829659318637274268e+00 1.799482422518459274e-03
4.839679358717434710e+00 1.767867556446207477e-03
4.849699398797595151e+00 1.736798166298509369e-03
4.859719438877755593e+00 1.706265057776669078e-03
4.869739478957916035e+00 1.676259186761383958e-03
4.879759519038075588e+00 1.646771656967390427e-03
4.889779559118236030e+00 1.617793717632285159e-03
4.899799599198396471e+00 1.589316761239023979e-03
4.909819639278556913e+00 1.561332321271727882e-03
4.919839679358717355e+00 1.533832070004315876e-03
4.929859719438877796e+00 1.506807816321564363e-03
4.939879759519038238e+00 1.480251503572178450e-03
4.949899799599197792e+00 1.454155207453451497e-03
4.959919839679358233e+00 1.428511133927043214e-03
4.969939879759518675e+00 1.403311617165598326e-03
4.979959919839679117e+00 1.378549117529653508e-03
4.989979959919839558e+00 1.354216219574540074e-03
5.000000000000000000e+00 1.330305630086808192e-03
